Date,USD
7/2/2018,2462.78
7/3/2018,2462.84
7/4/2018,2463.15
7/5/2018,2463.46
7/6/2018,2463.31
7/7/2018,2463.31
7/8/2018,2463.31
7/9/2018,2463.2
7/10/2018,2461.66
7/11/2018,2461.66
7/12/2018,2461.66
7/13/2018,2461.66
7/14/2018,2461.66
7/15/2018,2461.66
7/16/2018,2461.6
7/17/2018,2461.17
7/18/2018,2461.2
7/19/2018,2461.28
7/20/2018,2461.66
7/21/2018,2461.66
7/22/2018,2461.66
7/23/2018,2463.24
7/24/2018,2463.02
7/25/2018,2464.84
7/26/2018,2464.05
7/27/2018,2464.44
7/28/2018,2464.44
7/29/2018,2464.44
7/30/2018,2463.61
7/31/2018,2463.25
8/1/2018,2462.51
8/2/2018,2460.57
8/3/2018,2457.53
8/4/2018,2457.53
8/5/2018,2457.53
8/6/2018,2456.45
8/7/2018,2456.05
8/8/2018,2455.5
8/9/2018,2455.7
8/10/2018,2455.99
8/11/2018,2455.99
8/12/2018,2455.99
8/13/2018,2458.22
8/14/2018,2458.64
8/15/2018,2460.07
8/16/2018,2463.71
8/17/2018,2464.56
8/18/2018,2464.56
8/19/2018,2464.56
8/20/2018,2467.76
8/21/2018,2468.94
8/22/2018,2468.38
8/23/2018,2469.36
8/24/2018,2469.79
8/25/2018,2469.79
8/26/2018,2469.79
8/27/2018,2472.18
8/28/2018,2472.73
8/29/2018,2473.65
8/30/2018,2473.43
8/31/2018,2472.99
9/1/2018,2472.99
9/2/2018,2472.99
9/3/2018,2473.44
9/4/2018,2473.83
9/5/2018,2475.52
9/6/2018,2476.24
9/7/2018,2479.46
9/8/2018,2479.46
9/9/2018,2479.46
9/10/2018,2480.81
9/11/2018,2483.89
9/12/2018,2487.13
9/13/2018,2493.35
9/14/2018,2497.65
9/15/2018,2497.65
9/16/2018,2497.65
9/17/2018,2500.82
9/18/2018,2503.41
9/19/2018,2511.22
9/20/2018,2515.22
9/21/2018,2521.27
9/22/2018,2521.27
9/23/2018,2521.27
9/24/2018,2523.1
9/25/2018,2533.95
9/26/2018,2538.38
9/27/2018,2545.29
9/28/2018,2552.13
9/29/2018,2552.13
9/30/2018,2552.13
10/1/2018,2550.04
10/2/2018,2564.4
10/3/2018,2567.26
10/4/2018,2568.08
10/5/2018,2567.15
10/6/2018,2567.15
10/7/2018,2567.15
10/8/2018,2566.33
10/9/2018,2565.99
10/10/2018,2564.87
10/11/2018,2563.77
10/12/2018,2563.84
10/13/2018,2563.84
10/14/2018,2563.84
10/15/2018,2564.65
10/16/2018,2564.9
10/17/2018,2564.9
10/18/2018,2562.9
10/19/2018,2564.24
10/20/2018,2564.24
10/21/2018,2564.24
10/22/2018,2563.79
10/23/2018,2563.78
10/24/2018,2563.67
10/25/2018,2563.66
10/26/2018,2563.94
10/27/2018,2563.94
10/28/2018,2563.94
10/29/2018,2564.15
10/30/2018,2564.55
10/31/2018,2564.44
11/1/2018,2564.89
11/2/2018,2565.74
11/3/2018,2565.74
11/4/2018,2565.74
11/5/2018,2565.9
11/6/2018,2565.73
11/11/2018,"2,566.89"
11/12/2018,"2,567.17"
11/13/2018,"2,568.67"
11/14/2018,"2,568.85"
11/15/2018,"2,569.63"
11/16/2018,"2,572.50"
11/17/2018,"2,574.65"
11/18/2018,"2,574.65"
11/19/2018,"2,577.23"
11/20/2018,"2,580.79"
11/21/2018,"2,586.33"
11/22/2018,"2,590.68"
11/23/2018,"2,596.89"
11/24/2018,"2,596.89"
11/25/2018,"2,596.89"
11/26/2018,"2,596.89"
11/27/2018,"2,603.25"
11/28/2018,"2,605.84"
11/29/2018,"2,618.94"
11/30/2018,"2,627.04"
12/1/2018,"2,627.04"
12/2/2018,"2,627.04"
12/3/2018,"2,632.53"
12/4/2018,"2,639.21"
12/5/2018,"2,634.19"
12/6/2018,"2,632.90"
12/7/2018,"2,634.50"
12/8/2018,"2,634.50"
12/9/2018,"2,634.50"
12/10/2018,"2,634.40"
12/11/2018,"2,634.26"
12/12/2018,"2,634.83"
12/13/2018,"2,635.00"
12/14/2018,"2,634.99"
12/15/2018,"2,634.99"
12/16/2018,"2,634.99"
12/17/2018,"2,635.88"
12/18/2018,"2,636.78"
12/19/2018,"2,636.67"
12/20/2018,"2,637.63"
12/21/2018,"2,638.03"
12/22/2018,"2,638.03"
12/23/2018,"2,638.03"
12/24/2018,"2,639.86"
12/25/2018,"2,642.01"
12/26/2018,"2,641.33"
12/27/2018,"2,642.81"
12/28/2018,"2,642.92"
12/29/2018,"2,642.92"
12/30/2018,"2,642.92"
12/31/2018,"2,643.69"
1/1/2019,"2,643.69"
1/2/2019,"2,648.02"
1/3/2019,"2,653.25"
1/4/2019,"2,650.55"
1/5/2019,"2,650.55"
1/6/2019,"2,650.55"
1/7/2019,"2,657.97"
1/8/2019,"2,663.98"
1/9/2019,"2,666.36"
1/10/2019,"2,666.72"
1/11/2019,"2,666.14"
1/12/2019,
1/13/2019,
1/14/2019,"2,665.73"
1/15/2019,"2,662.86"
1/16/2019,"2,660.12"
1/17/2019,"2,655.96"
1/18/2019,"2,650.55"
1/19/2019,"2,650.55"
1/20/2019,"2,650.55"
1/21/2019,"2,648.87"
1/22/2019,"2,646.30"
1/23/2019,"2,640.31"
1/24/2019,"2,636.00"
1/25/2019,"2,632.72"
1/26/2019,"2,632.72"
1/27/2019,"2,632.72"
1/28/2019,"2,631.65"
1/29/2019,"2,630.50"
1/30/2019,"2,629.69"
1/31/2019,"2,628.70"
2/1/2019,"2,629.76"
2/2/2019,"2,630.40"
2/3/2019,
2/4/2019,"2,630.93"
2/5/2019,"2,630.93"
2/6/2019,"2,630.93"
2/7/2019,"2,630.93"
2/8/2019,"2,630.93"
2/9/2019,"2,630.93"
2/10/2019,"2,630.93"
2/11/2019,"2,631.45"
2/12/2019,"2,631.58"
2/13/2019,"2,632.53"
2/14/2019,"2,632.52"
2/15/2019,"2,632.71"
2/16/2019,"2,632.71"
2/17/2019,"2,632.71"
2/18/2019,"2,633.79"
2/19/2019,"2,634.97"
2/20/2019,"2,635.25"
2/21/2019,"2,635.11"
2/22/2019,"2,635.29"
2/23/2019,"2,635.29"
2/24/2019,"2,635.29"
2/25/2019,"2,634.48"
2/26/2019,"2,635.80"
2/27/2019,"2,635.46"
2/28/2019,"2,635.33"
3/1/2019,"2,635.34"
3/2/2019,"2,635.34"
3/3/2019,"2,635.34"
3/4/2019,"2,634.79"
3/5/2019,"2,634.80"
3/6/2019,"2,634.44"
3/7/2019,"2,634.61"
3/8/2019,"2,634.61"
3/9/2019,"2,634.61"
3/10/2019,"2,634.61"
3/11/2019,"2,634.30"
3/12/2019,"2,632.80"
3/13/2019,"2,632.73"
3/14/2019,"2,631.00"
3/15/2019,"2,631.60"
3/16/2019,"2,631.60"
3/17/2019,"2,631.60"
3/18/2019,"2,631.54"
3/19/2019,"2,631.91"
3/20/2019,"2,631.41"
3/21/2019,"2,631.25"
3/22/2019,"2,630.86"
3/23/2019,"2,630.86"
3/24/2019,"2,630.86"
3/25/2019,"2,631.37"
3/26/2019,"2,631.17"
3/27/2019,"2,631.28"
3/28/2019,"2,631.53"
3/29/2019,"2,631.51"
3/30/2019,"2,631.51"
3/31/2019,"2,631.51"
4/1/2019,"2,631.43"
4/2/2019,"2,632.08"
4/3/2019,"2,632.00"
4/4/2019,"2,631.95"
4/5/2019,"2,631.58"
4/6/2019,"2,631.58"
4/7/2019,"2,631.58"
4/8/2019,"2,631.30"
4/9/2019,"2,631.64"
4/10/2019,"2,631.58"
4/11/2019,"2,631.93"
4/12/2019,"2,631.77"
4/13/2019,"2,631.77"
4/14/2019,"2,631.77"
4/15/2019,"2,632.18"
4/16/2019,"2,633.38"
4/17/2019,"2,635.13"
4/18/2019,"2,636.40"
4/19/2019,"2,635.94"
4/20/2019,"2,635.94"
4/21/2019,"2,635.94"
4/22/2019,"2,637.12"
4/23/2019,"2,638.33"
4/24/2019,"2,637.96"
4/25/2019,"2,639.99"
4/26/2019,"2,639.51"
4/27/2019,"2,639.51"
4/28/2019,"2,639.51"
4/29/2019,"2,642.42"
4/30/2019,"2,642.78"
5/1/2019,"2,643.07"
5/2/2019,"2,642.95"
5/3/2019,"2,641.58"
5/4/2019,"2,641.58"
5/5/2019,"2,641.58"
5/6/2019,"2,641.72"
5/7/2019,"2,642.23"
5/8/2019,"2,642.76"
5/9/2019,"2,642.43"
5/10/2019,"2,642.01"
5/11/2019,"2,642.01"
5/12/2019,"2,642.01"
5/13/2019,"2,642.70"
5/14/2019,"2,643.22"
5/15/2019,"2,644.04"
5/16/2019,"2,645.21"
5/17/2019,"2,646.21"
5/18/2019,"2,646.21"
5/19/2019,"2,646.21"
5/20/2019,"2,647.18"
5/21/2019,"2,647.76"
5/22/2019,"2,647.10"
5/23/2019,"2,647.34"
5/24/2019,"2,647.27"
5/25/2019,"2,647.27"
5/26/2019,"2,647.27"
5/27/2019,"2,647.69"
5/28/2019,"2,647.83"
5/29/2019,"2,648.29"
5/30/2019,"2,648.73"
5/31/2019,"2,649.35"
6/1/2019,"2,649.35"
6/2/2019,"2,649.35"
6/3/2019,"2,650.30"
6/4/2019,"2,650.87"
6/5/2019,"2,651.04"
6/6/2019,"2,651.72"
6/7/2019,"2,652.13"
6/8/2019,"2,652.13"
6/9/2019,"2,652.13"
6/10/2019,"2,651.87"
6/11/2019,"2,652.43"
6/12/2019,"2,653.14"
6/13/2019,"2,653.87"
6/14/2019,"2,654.41"
6/15/2019,"2,654.41"
6/16/2019,"2,654.41"
6/17/2019,"2,655.19"
6/18/2019,"2,656.05"
6/19/2019,"2,656.10"
6/20/2019,"2,656.18"
6/21/2019,"2,657.02"
6/22/2019,"2,657.02"
6/23/2019,"2,657.02"
6/24/2019,"2,657.31"
6/25/2019,"2,657.07"
6/26/2019,"2,657.51"
6/27/2019,"2,657.47"
6/28/2019,"2,657.76"
6/29/2019,"2,657.76"
6/30/2019,"2,657.76"
7/1/2019,"2,657.92"
7/2/2019,"2,658.24"
7/3/2019,"2,658.11"
7/4/2019,"2,658.65"
7/5/2019,"2,658.59"
7/6/2019,"2,658.59"
7/7/2019,"2,658.59"
7/8/2019,"2,659.07"
7/9/2019,"2,659.34"
7/10/2019,"2,659.50"
7/11/2019,"2,659.50"
7/12/2019,"2,659.50"
7/13/2019,"2,659.50"
7/14/2019,"2,659.50"
7/15/2019,"2,659.50"
7/16/2019,"2,660.69"
7/17/2019,"2,660.75"
7/18/2019,"2,662.10"
7/19/2019,"2,661.76"
7/20/2019,"2,661.76"
7/21/2019,"2,661.76"
7/22/2019,"2,662.90"
7/23/2019,"2,663.58"
7/24/2019,"2,663.67"
7/25/2019,"2,664.10"
7/26/2019,"2,665.32"
7/27/2019,"2,665.32"
7/28/2019,"2,665.32"
7/29/2019,"2,665.04"
7/30/2019,"2,665.62"
7/31/2019,"2,666.00"
8/1/2019,"2,666.50"
8/2/2019,"2,666.99"
8/3/2019,"2,666.99"
8/4/2019,"2,666.99"
8/5/2019,"2,665.00"
8/6/2019,"2,667.12"
8/7/2019,"2,665.94"
8/8/2019,"2,667.38"
8/9/2019,"2,668.86"
8/10/2019,"2,668.86"
8/11/2019,"2,668.86"
8/12/2019,"2,671.77"
8/13/2019,"2,671.77"
8/14/2019,"2,672.25"
8/15/2019,"2,672.30"
8/16/2019,"2,672.87"
8/17/2019,"2,672.87"
8/18/2019,"2,672.87"
8/19/2019,"2,672.73"
8/20/2019,"2,672.74"
8/21/2019,"2,673.17"
8/22/2019,"2,672.82"
8/23/2019,"2,671.55"
8/24/2019,"2,671.55"
8/25/2019,"2,671.55"
8/26/2019,"2,672.03"
8/27/2019,"2,672.39"
8/28/2019,"2,671.89"
8/29/2019,"2,671.81"
8/30/2019,"2,672.00"
8/31/2019,"2,672.00"
9/1/2019,"2,672.00"
9/2/2019,"2,671.81"
9/3/2019,"2,671.81"
9/4/2019,"2,671.53"
9/5/2019,"2,671.62"
9/6/2019,"2,671.79"
9/7/2019,"2,671.58"
9/8/2019,"2,671.58"
9/9/2019,"2,671.57"
9/10/2019,"2,671.25"
9/11/2019,"2,671.12"
9/12/2019,"2,670.65"
9/13/2019,"2,670.87"
9/14/2019,"2,670.87"
9/15/2019,"2,670.87"
9/16/2019,"2,670.51"
9/17/2019,"2,669.57"
9/18/2019,"2,669.02"
9/19/2019,"2,668.47"
9/20/2019,"2,667.91"
9/21/2019,"2,667.91"
9/22/2019,"2,667.91"
9/23/2019,"2,667.43"
9/24/2019,"2,666.66"
